"ID","Typ","Nazwa","Element nadrzędny","Cena","Nazwa atrybutu 1","Wartości atrybutu 1","Nazwa atrybutu 2","Wartości atrybutu 2","Nazwa atrybutu 3","Wartości atrybutu 3","Nazwa atrybutu 4","Wartości atrybutu 4","Nazwa atrybutu 5","Wartości atrybutu 5","Nazwa atrybutu 6","Wartości atrybutu 6"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","998.975","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","120","Ilość kpl.","100"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1580.55","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","120","Ilość kpl.","200"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2157.51","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","120","Ilość kpl.","300"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2721.8","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","120","Ilość kpl.","400"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3249.21","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","120","Ilość kpl.","500"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3687.89","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","120","Ilość kpl.","600"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4199.18","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","120","Ilość kpl.","700"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4697.78","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","120","Ilość kpl.","800"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","5187.17","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","120","Ilość kpl.","900"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","5663.88","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","120","Ilość kpl.","1000"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","673.485","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","150","Ilość kpl.","25"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","791.507","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","150","Ilość kpl.","50"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1075.96","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","150","Ilość kpl.","100"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1657.53","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","150","Ilość kpl.","200"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2234.49","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","150","Ilość kpl.","300"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2798.78","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","150","Ilość kpl.","400"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3326.2","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","150","Ilość kpl.","500"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3764.88","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","150","Ilość kpl.","600"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4276.17","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","150","Ilość kpl.","700"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4774.76","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","150","Ilość kpl.","800"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","5264.15","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","150","Ilość kpl.","900"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","5740.86","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","150","Ilość kpl.","1000"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","801.789","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","200","Ilość kpl.","25"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","919.811","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","200","Ilość kpl.","50"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1204.26","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","200","Ilość kpl.","100"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1785.84","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","200","Ilość kpl.","200"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2362.8","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","200","Ilość kpl.","300"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2927.08","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","200","Ilość kpl.","400"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3454.5","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","200","Ilość kpl.","500"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3893.18","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","200","Ilość kpl.","600"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4404.47","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","200","Ilość kpl.","700"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4903.07","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","200","Ilość kpl.","800"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","5392.45","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","200","Ilość kpl.","900"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","5869.16","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","200","Ilość kpl.","1000"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","930.093","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","250","Ilość kpl.","25"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1048.12","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","250","Ilość kpl.","50"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1332.57","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","250","Ilość kpl.","100"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1914.14","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","250","Ilość kpl.","200"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2491.1","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","250","Ilość kpl.","300"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3055.39","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","250","Ilość kpl.","400"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3582.8","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","250","Ilość kpl.","500"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4021.48","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","250","Ilość kpl.","600"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4532.77","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","250","Ilość kpl.","700"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","5031.37","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","250","Ilość kpl.","800"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","5520.76","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","250","Ilość kpl.","900"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","5997.47","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","250","Ilość kpl.","1000"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1058.4","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","300","Ilość kpl.","25"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1176.42","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","300","Ilość kpl.","50"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1460.87","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","300","Ilość kpl.","100"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2042.45","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","300","Ilość kpl.","200"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2619.4","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","300","Ilość kpl.","300"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3183.69","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","300","Ilość kpl.","400"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3711.11","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","300","Ilość kpl.","500"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4149.79","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","300","Ilość kpl.","600"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4661.08","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","300","Ilość kpl.","700"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","5159.68","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","300","Ilość kpl.","800"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","5649.06","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","300","Ilość kpl.","900"
